ABI1	0.545367981524626
ABL1	1
ABL2	1
ACKR3	0.0039677479287517255
ACVR1	0.0039677479287517255
ACVR1B	0.032243956917180676
ACVR2A	0.015758358091510632
AFDN	0.0039677479287517255
AGO2	0.04180353037978209
AKT1	2.2065744182255536
AKT2	1
AKT3	1
ALK	0.008577325427405918
AMER1	0.0039677479287517255
APC	0.1401567123663824
AR	0.04180353037978209
ARAF	1
AREG	1
ARHGAP35	0.046566967985394836
ARHGAP5	0.0039677479287517255
ARHGEF12	0.0695080945100465
ARID3A	0.025798521265157467
ARID4A	0.032243956917180676
ARNT	0.025798521265157467
ATF1	0.13459674495077142
ATM	0.08868231411070987
ATR	0.025798521265157467
ATXN2	0.12777252408442102
AURKA	0.025798521265157467
AURKB	0.9436581041510046
AXIN1	0.025798521265157467
AXIN2	0.07454646027934753
AXL	0.08868231411070987
B2M	0.03373647761890101
BAD	1
BARD1	0.0039677479287517255
BAX	0.04180353037978209
BBC3	0.008577325427405918
BCL10	0.4511906851984333
BCL2	0.04180353037978209
BCL2L1	1.4152900035229747
BCL2L11	0.008577325427405918
BCL2L12	0.008577325427405918
BCL3	0.04180353037978209
BCL6	0.03373647761890101
BCL9	0.16869161974309707
BCOR	0.929214997346975
BIRC3	0.008577325427405918
BIRC6	0.04180353037978209
BLM	0.04180353037978209
BMPR1A	0.008577325427405918
BRAF	1
BRCA1	0.0039677479287517255
BRCA2	0.04180353037978209
BRD4	0.025798521265157467
BRIP1	0.08868231411070987
BTC	1
BTK	0.0039677479287517255
BUB1B	0.04180353037978209
CALR	0.0039677479287517255
CAMK2A	1
CAMK2B	1
CAMK2G	1
CARD11	0.0039677479287517255
CARM1	0.025798521265157467
CASP3	0.0039677479287517255
CASP8	0.04180353037978209
CASP9	0.37976902054278505
CBFA2T3	0.4511906851984333
CBL	1.4152900035229747
CBLB	1
CBLC	1
CCDC6	0.022307547576530043
CCNC	0.35212730807790993
CCND1	0.04180353037978209
CCND2	0.008733335683173209
CCND3	0.025798521265157467
CCNE1	0.12777252408442102
CCR4	0.14460083877453306
CCR7	2.820776902768518
CD28	0.9344794470255661
CD58	0.0039677479287517255
CD74	0.1507790013654825
CD79A	0.04180353037978209
CD79B	0.008577325427405918
CDC73	0.11570890523425544
CDH1	0.16827555903081348
CDH17	0.08033228106240813
CDK12	4.5568566290989505
CDK4	0.008577325427405918
CDK6	0.03865212759228646
CDK8	0.04180353037978209
CDKN1A	1
CDKN1B	1
CDKN2A	0.32878098906119935
CDKN2B	0.0039677479287517255
CDKN2C	0.14254022074862213
CDX2	0.032243956917180676
CEBPA	0.025798521265157467
CHEK1	0.032243956917180676
CHEK2	0.0039677479287517255
CIC	0.08868231411070987
CIITA	0.04180353037978209
CLTC	0.008577325427405918
CNTNAP2	0.032243956917180676
CREB1	0.14460083877453306
CREBBP	0.03373647761890101
CRK	1
CRLF2	0.0032131515563466446
CRTC1	0.025798521265157467
CSF1R	0.0039677479287517255
CSF3R	0.2773992137489672
CTCF	0.023305923194256586
CTLA4	0.005423370425393098
CTNNB1	0.28934609841913617
CTNND2	0.12777252408442102
CUL3	0.5317160268189294
CUX1	0.12777252408442102
CXCR4	0.0039677479287517255
CYLD	0.032243956917180676
DAXX	0.0039677479287517255
DDB2	0.025798521265157467
DDIT3	0.370851747120115
DDR2	0.5342870192577898
DDX3X	0.032243956917180676
DDX5	0.005423370425393098
DEK	0.023305923194256586
DNMT1	0.028244233435640226
DNMT3A	0.008577325427405918
DNMT3B	0.008577325427405918
DTX1	0.008577325427405918
DUSP22	0.04180353037978209
DUSP4	0.0039677479287517255
EED	0.015758358091510632
EGF	1
EGFR	1
EGR1	0.008577325427405918
EIF4EBP1	1
ELF3	0.13504496185578396
ELF4	0.12435845334061389
ELK1	1
ELK4	0.04180353037978209
EP300	0.5503442801254628
EP400	0.0039677479287517255
EPAS1	0.008577325427405918
EPHA3	0.008577325427405918
EPHA7	0.025062336098432367
EPHB1	0.0039677479287517255
EPOR	0.04180353037978209
EPS15	0.025798521265157467
ERBB2	11.555181826995112
ERBB3	1
ERBB4	1
ERCC4	0.04180353037978209
EREG	1
ERF	0.04180353037978209
ERG	0.025798521265157467
ESR1	0.032243956917180676
ETV1	0.8881436926396317
ETV4	0.04180353037978209
ETV5	0.008577325427405918
ETV6	0.019560248145409916
EWSR1	0.04180353037978209
EZH2	0.008577325427405918
FANCA	0.7167823143049317
FANCC	0.026504636824161425
FANCD2	0.0746987695425069
FANCE	0.025798521265157467
FANCG	0.5665841028399803
FAS	0.0039677479287517255
FBXO11	0.03865212759228646
FBXW7	0.0039677479287517255
FCGR2B	0.0039677479287517255
FEN1	0.022307547576530043
FES	0.0039677479287517255
FGF19	0.01235323900844076
FGF3	0.04226604094236073
FGF4	0.16662785410563957
FGFR1	0.04180353037978209
FGFR2	0.08102819243044322
FGFR3	0.032243956917180676
FGFR4	0.032243956917180676
FHIT	0.0710718625773314
FLI1	0.0039677479287517255
FLT1	0.04180353037978209
FLT3	0.08868231411070987
FLT4	0.025798521265157467
FOXA1	0.5503442801254628
FOXL2	0.0039677479287517255
FOXO1	0.025798521265157467
FOXO3	0.08868231411070987
FOXO4	0.02964788437294466
FOXP1	0.015758358091510632
FUBP1	0.025798521265157467
FUS	0.08868231411070987
GAB1	1
GATA1	0.370851747120115
GATA2	0.0039677479287517255
GATA3	0.08033228106240813
GLI1	0.025798521265157467
GNA11	0.0039677479287517255
GNA13	0.025798521265157467
GNAQ	0.08868231411070987
GNAS	0.055614444319237295
GNB1	0.3140632199755244
GRB2	1
GRIN2A	0.4511906851984333
GSK3B	1
GTF2I	0.08722969490624086
H3F3B	0.025798521265157467
HBEGF	1
HDAC1	0.032243956917180676
HDAC4	0.0039677479287517255
HEY1	0.017305960186670674
HIF1A	0.032243956917180676
HIST1H1B	0.08033228106240813
HLA-A	0.16827555903081348
HLF	0.025798521265157467
HMGA1	0.025798521265157467
HMGA2	0.0039677479287517255
HNF1A	0.1531558397277099
HNRNPA2B1	0.11570890523425544
HOXA11	0.0039677479287517255
HOXA9	0.0039677479287517255
HOXB13	0.21360315012776196
HRAS	1
ID3	0.0039677479287517255
IGF1R	0.26424594484567554
IKBKB	0.025798521265157467
IKBKE	0.037110606562938686
IKZF1	0.008577325427405918
IL3	0.0039677479287517255
IL6ST	0.02964788437294466
IL7R	0.025798521265157467
INPPL1	0.04180353037978209
INSR	0.04180353037978209
IRF1	0.0039677479287517255
IRF4	0.35212730807790993
IRF8	0.12455760217118464
IRS4	0.025798521265157467
JAK1	0.005423370425393098
JAK2	0.008577325427405918
JAK3	0.04180353037978209
JARID2	0.0039677479287517255
JUN	1
KAT6A	0.032243956917180676
KAT7	0.11570890523425544
KDM5C	0.009092256494555103
KDM6A	0.3140632199755244
KDR	0.20752995164004986
KEAP1	0.12315330348842887
KIT	0.04180353037978209
KLF2	0.032243956917180676
KLF4	0.025798521265157467
KLF5	0.025798521265157467
KLF6	0.08868231411070987
KMT2A	0.025798521265157467
KMT2B	0.0039677479287517255
KMT2D	0.06103208857306158
KNL1	0.025798521265157467
KNSTRN	0.04180353037978209
KRAS	1
LATS1	0.24051014386314737
LATS2	0.4511906851984333
LCK	0.008577325427405918
LEF1	0.9344794470255661
LMO2	0.025798521265157467
LYL1	0.0039677479287517255
MAF	0.0039677479287517255
MAFB	0.0039677479287517255
MALT1	0.008577325427405918
MAML2	0.09475489212810305
MAP2K1	1
MAP2K2	1
MAP2K4	1
MAP2K7	1
MAP3K1	0.04180353037978209
MAP3K13	0.0039677479287517255
MAPK1	1
MAPK10	1
MAPK3	1
MAPK8	1
MAPK9	1
MAX	0.008577325427405918
MCL1	0.03373647761890101
MDM2	0.0039677479287517255
MDM4	0.0039677479287517255
MECOM	0.0308161927616848
MED12	0.008577325427405918
MEF2B	0.1401567123663824
MEN1	0.0039677479287517255
MET	0.04180353037978209
MGA	0.032243956917180676
MGMT	0.0039677479287517255
MITF	0.0039677479287517255
MLH1	0.0039677479287517255
MN1	0.0039677479287517255
MPL	0.032243956917180676
MSH2	0.04180353037978209
MSH6	0.0039677479287517255
MTCP1	0.0039677479287517255
MTOR	1
MUC4	1.4152900035229747
MUTYH	0.03373647761890101
MYB	0.008577325427405918
MYC	1
MYCN	0.025798521265157467
MYD88	0.025798521265157467
MYH9	0.008577325427405918
MYOD1	0.0039677479287517255
NAB2	0.9436581041510046
NBN	0.05276243839216116
NCK1	1
NCK2	1
NCOA2	0.929214997346975
NCOA4	0.08033228106240813
NCOR1	0.16869161974309707
NCOR2	0.03373647761890101
NDRG1	0.025798521265157467
NF1	0.028244233435640226
NF2	0.7663409580213021
NFATC2	0.0039677479287517255
NFE2L2	0.03373647761890101
NFKB2	0.0039677479287517255
NFKBIA	0.370851747120115
NFKBIE	0.0039677479287517255
NKX2-1	0.27615875444994764
NKX3-1	0.08033228106240813
NOTCH1	0.04180353037978209
NOTCH2	0.13504496185578396
NOTCH3	0.0979217556172685
NOTCH4	0.022307547576530043
NPM1	0.0039677479287517255
NRAS	1
NRG1	1
NRG2	1
NSD1	0.025798521265157467
NSD2	0.0507356452157207
NTRK1	0.0039677479287517255
NTRK2	0.0039677479287517255
NTRK3	0.12777252408442102
NUP98	0.025798521265157467
PAK1	1
PAK2	1
PAK3	1
PAK4	1
PAK6	1
PALB2	0.032243956917180676
PARP1	0.032243956917180676
PAX3	0.025798521265157467
PAX5	0.0039677479287517255
PBRM1	0.0039677479287517255
PBX1	0.0039677479287517255
PDGFB	0.0039677479287517255
PDGFRA	0.08102819243044322
PDGFRB	0.032243956917180676
PER1	1.121422094191967
PHF6	0.08033228106240813
PIK3CA	1
PIK3CB	1
PIK3CD	1
PIK3CG	1
PIK3R1	1
PIK3R2	1
PIK3R3	1
PIM1	0.008577325427405918
PLAG1	0.929214997346975
PLCG1	1
PLCG2	1
PMAIP1	0.008577325427405918
PML	0.0039677479287517255
