ABI1	0.545367981524626
ABL1	0.5
ABL2	0.5
ACTG1	0.02964788437294466
ACVR1	0.0039677479287517255
ACVR1B	0.032243956917180676
ACVR2A	0.015758358091510632
AKT1	2.2065744182255536
AKT2	0.5
AKT3	0.5
ALK	0.008577325427405918
ANKRD11	0.008577325427405918
APC	0.1401567123663824
AR	0.04180353037978209
ARAF	0.5
AREG	0.5
ARHGAP26	0.08033228106240813
ARHGAP5	0.0039677479287517255
ARHGEF10	0.0039677479287517255
ARHGEF10L	0.0039677479287517255
ARHGEF12	0.0695080945100465
ARID1A	0.46223182627734993
ARID3A	0.025798521265157467
ARID4A	0.032243956917180676
ARNT	0.025798521265157467
ATF1	0.13459674495077142
ATM	0.08868231411070987
ATR	0.025798521265157467
ATRX	0.025798521265157467
ATXN2	0.12777252408442102
ATXN7	0.008577325427405918
AURKA	0.025798521265157467
AURKB	0.9436581041510046
AXIN1	0.025798521265157467
AXIN2	0.07454646027934753
AXL	0.08868231411070987
B2M	0.03373647761890101
BACH2	0.04180353037978209
BAD	0.5
BAP1	0.0039677479287517255
BARD1	0.0039677479287517255
BAX	0.04180353037978209
BBC3	0.008577325427405918
BCL10	0.4511906851984333
BCL11A	0.0039677479287517255
BCL11B	0.0039677479287517255
BCL2	0.04180353037978209
BCL2L1	1.4152900035229747
BCL2L11	0.008577325427405918
BCL3	0.04180353037978209
BCL6	0.03373647761890101
BCL9	0.16869161974309707
BIRC3	0.008577325427405918
BIRC6	0.04180353037978209
BLM	0.04180353037978209
BMPR1A	0.008577325427405918
BRAF	0.5
BRCA1	0.0039677479287517255
BRCA2	0.04180353037978209
BRD4	0.025798521265157467
BRIP1	0.08868231411070987
BTC	0.5
BTG1	0.032243956917180676
BTK	0.0039677479287517255
BUB1B	0.04180353037978209
CACNA1D	0.19145197613731946
CALR	0.0039677479287517255
CAMK2A	0.5
CAMK2B	0.5
CAMK2D	0.5
CAMK2G	0.5
CARD11	0.0039677479287517255
CARM1	0.025798521265157467
CASP3	0.0039677479287517255
CASP8	0.04180353037978209
CASP9	0.37976902054278505
CBFA2T3	0.4511906851984333
CBFB	0.03373647761890101
CBL	1.4152900035229747
CBLB	0.5
CBLC	0.9344794470255661
CCNB3	0.545367981524626
CCNC	0.35212730807790993
CCND1	0.04180353037978209
CCND2	0.008733335683173209
CCND3	0.025798521265157467
CCNE1	0.12777252408442102
CCR4	0.14460083877453306
CCR7	2.820776902768518
CD274	0.04180353037978209
CD28	0.9344794470255661
CD58	0.0039677479287517255
CD74	0.1507790013654825
CD79A	0.04180353037978209
CD79B	0.008577325427405918
CDC73	0.11570890523425544
CDH1	0.16827555903081348
CDH11	0.1399163194364725
CDH17	0.08033228106240813
CDK4	0.008577325427405918
CDK6	0.03865212759228646
CDK8	0.04180353037978209
CDKN1A	0.5
CDKN1B	0.5
CDKN2A	0.32878098906119935
CDKN2B	0.0039677479287517255
CDKN2C	0.14254022074862213
CDX2	0.032243956917180676
CEBPA	0.025798521265157467
